Date ,Close 
14-Nov-19,11872.1
15-Nov-19,11895.45
18-Nov-19,11884.5
19-Nov-19,11940.1
20-Nov-19,11999.1
21-Nov-19,11968.4
22-Nov-19,11914.4
25-Nov-19,12073.75
26-Nov-19,12037.7
27-Nov-19,12100.7
28-Nov-19,12151.15
29-Nov-19,12056.05
02-Dec-19,12048.2
03-Dec-19,11994.2
04-Dec-19,12043.2
05-Dec-19,12018.4
06-Dec-19,11921.5
09-Dec-19,11937.5
10-Dec-19,11856.8
11-Dec-19,11910.15
12-Dec-19,11971.8
13-Dec-19,12086.7
16-Dec-19,12053.95
17-Dec-19,12165
18-Dec-19,12221.65
19-Dec-19,12259.7
20-Dec-19,12271.8
23-Dec-19,12262.75
24-Dec-19,12214.55
26-Dec-19,12126.55
27-Dec-19,12245.8
30-Dec-19,12255.85
31-Dec-19,12168.45
