Date ,Close 
1-1-2021,14018.5
1-4-2021,14132.9
1-5-2021,14199.5
1-6-2021,14146.25
1-7-2021,14137.35
1-8-2021,14347.25
1-11-2021,14484.75
1-12-2021,14563.45
1-13-2021,14564.85
1-14-2021,14595.6
1-15-2021,14433.7
1-18-2021,14281.3
1-19-2021,14521.15
1-20-2021,14644.7
1-21-2021,14590.35
1-22-2021,14371.9
1-25-2021,14238.9
1-27-2021,13967.5
1-28-2021,13817.55
1-29-2021,13634.6
2-1-2021,14281.2
2-2-2021,14647.85
2-3-2021,14789.95
2-4-2021,14895.65
2-5-2021,14924.25
2-8-2021,15115.8
2-9-2021,15109.3
2-10-2021,15106.5
2-11-2021,15173.3
2-12-2021,15163.3
2-15-2021,15314.7
2-16-2021,15313.45
2-17-2021,15208.9
2-18-2021,15118.95
2-19-2021,14981.75
2-22-2021,14675.7
2-23-2021,14707.8
2-24-2021,14982
2-25-2021,15097.35
2-26-2021,14529.15
3-1-2021,14761.55
3-2-2021,14919.1
3-3-2021,15245.6
3-4-2021,15080.75
3-5-2021,14938.1
3-8-2021,14956.2
3-9-2021,15098.4
3-10-2021,15174.8
3-12-2021,15030.95
3-15-2021,14929.5
3-16-2021,14910.45
3-17-2021,14721.3
3-18-2021,14557.85
3-19-2021,14744
3-22-2021,14736.4
3-23-2021,14814.75
3-24-2021,14549.4
3-25-2021,14324.9
3-26-2021,14507.3
3-30-2021,14845.1
3-31-2021,14690.7
4-1-2021,14867.35
4-5-2021,14637.8
4-6-2021,14683.5
4-7-2021,14819.05
4-8-2021,14873.8
4-9-2021,14834.85
4-12-2021,14310.8
4-13-2021,14504.8
4-15-2021,14581.45
4-16-2021,14617.85
4-19-2021,14359.45
4-20-2021,14296.4
4-22-2021,14406.15
4-23-2021,14341.35
4-26-2021,14485
4-27-2021,14653.05
4-28-2021,14864.55
4-29-2021,14894.9
4-30-2021,14631.1
5-3-2021,14634.15
5-4-2021,14496.5
5-5-2021,14617.85
5-6-2021,14724.8
5-7-2021,14823.15
5-10-2021,14942.35
5-11-2021,14850.75
5-12-2021,14696.5
5-14-2021,14677.8
5-17-2021,14923.15
5-18-2021,15108.1
5-19-2021,15030.15
5-20-2021,14906.05
5-21-2021,15175.3
5-24-2021,15197.7
5-25-2021,15208.45
5-26-2021,15301.45
5-27-2021,15337.85
5-28-2021,15435.65
5-31-2021,15582.8
6-1-2021,15574.85
6-2-2021,15576.2
6-3-2021,15690.35
6-4-2021,15670.25
6-7-2021,15751.65
6-8-2021,15740.1
6-9-2021,15635.35
6-10-2021,15737.75
6-11-2021,15799.35
6-14-2021,15811.85
6-15-2021,15869.25
6-16-2021,15767.55
6-17-2021,15691.4
6-18-2021,15683.35
6-21-2021,15746.5
6-22-2021,15772.75
6-23-2021,15686.95
6-24-2021,15790.45
6-25-2021,15860.35
6-28-2021,15814.7
6-29-2021,15748.45
6-30-2021,15721.5
7-1-2021,15680
7-2-2021,15722.2
7-5-2021,15834.35
7-6-2021,15818.25
7-7-2021,15879.65
7-8-2021,15727.9
7-9-2021,15689.8
7-12-2021,15692.6
7-13-2021,15812.35
7-14-2021,15853.95
7-15-2021,15924.2
7-16-2021,15923.4
7-19-2021,15752.4
7-20-2021,15632.1
7-22-2021,15824.05
7-23-2021,15856.05
7-26-2021,15824.45
7-27-2021,15746.45
7-28-2021,15709.4
