Date,Close
11-23-2022,18267.25
11-24-2022,18484.1
11-25-2022,18512.75
11-28-2022,18562.75
11-29-2022,18618.05
11-30-2022,18758.35
12-1-2022,18812.5
12-2-2022,18696.1
12-5-2022,18701.05
12-6-2022,18642.75
12-7-2022,18560.5
12-8-2022,18609.35
12-9-2022,18496.6
12-12-2022,18497.15
12-13-2022,18608
12-14-2022,18660.3
12-15-2022,18414.9
12-16-2022,18269
12-19-2022,18420.45
12-20-2022,18385.3
12-21-2022,18199.1
12-22-2022,18127.35
12-23-2022,17806.8
12-26-2022,18014.6
12-27-2022,18132.3
12-28-2022,18122.5
12-29-2022,18191
12-30-2022,18105.3
