Date ,Close 
1-1-2020,12182.5
1-2-2020,12282.2
1-3-2020,12226.65
1-6-2020,11993.05
1-7-2020,12052.95
1-8-2020,12025.35
1-9-2020,12215.9
1-10-2020,12256.8
1-13-2020,12329.55
1-14-2020,12362.3
1-15-2020,12343.3
1-16-2020,12355.5
1-17-2020,12352.35
1-20-2020,12224.55
1-21-2020,12169.85
1-22-2020,12106.9
1-23-2020,12180.35
1-24-2020,12248.25
1-27-2020,12119
1-28-2020,12055.8
1-29-2020,12129.5
1-30-2020,12035.8
1-31-2020,11962.1
2-1-2020,11661.85
2-3-2020,11707.9
2-4-2020,11979.65
2-5-2020,12089.15
2-6-2020,12137.95
2-7-2020,12098.35
2-10-2020,12031.5
2-11-2020,12107.9
2-12-2020,12201.2
2-13-2020,12174.65
2-14-2020,12113.45
2-17-2020,12045.8
2-18-2020,11992.5
2-19-2020,12125.9
2-20-2020,12080.85
2-24-2020,11829.4
2-25-2020,11797.9
2-26-2020,11678.5
2-27-2020,11633.3
2-28-2020,11201.75
3-2-2020,11132.75
3-3-2020,11303.3
3-4-2020,11251
3-5-2020,11269
3-6-2020,10989.45
3-9-2020,10451.45
3-11-2020,10458.4
3-12-2020,9590.15
3-13-2020,9955.2
3-16-2020,9197.4
3-17-2020,8967.05
3-18-2020,8468.8
3-19-2020,8263.45
3-20-2020,8745.45
3-23-2020,7610.25
3-24-2020,7801.05
3-25-2020,8317.85
3-26-2020,8641.45
3-27-2020,8660.25
3-30-2020,8281.1
3-31-2020,8597.75
4-1-2020,8253.8
4-3-2020,8083.8
4-7-2020,8792.2
4-8-2020,8748.75
4-9-2020,9111.9
4-13-2020,8993.85
4-15-2020,8925.3
4-16-2020,8992.8
4-17-2020,9266.75
4-20-2020,9261.85
4-21-2020,8981.45
4-22-2020,9187.3
4-23-2020,9313.9
4-24-2020,9154.4
4-27-2020,9282.3
4-28-2020,9380.9
4-29-2020,9553.35
4-30-2020,9859.9
5-4-2020,9293.5
5-5-2020,9205.6
5-6-2020,9270.9
5-7-2020,9199.05
5-8-2020,9251.5
5-11-2020,9239.2
5-12-2020,9196.55
5-13-2020,9383.55
5-14-2020,9142.75
5-15-2020,9136.85
5-18-2020,8823.25
5-19-2020,8879.1
5-20-2020,9066.55
5-21-2020,9106.25
5-22-2020,9039.25
5-26-2020,9029.05
5-27-2020,9314.95
5-28-2020,9490.1
5-29-2020,9580.3
6-1-2020,9826.15
6-2-2020,9979.1
6-3-2020,10061.55
6-4-2020,10029.1
6-5-2020,10142.15
6-8-2020,10167.45
6-9-2020,10046.65
6-10-2020,10116.15
6-11-2020,9902
6-12-2020,9972.9
6-15-2020,9813.7
6-16-2020,9914
6-17-2020,9881.15
6-18-2020,10091.65
6-19-2020,10244.4
6-22-2020,10311.2
6-23-2020,10471
6-24-2020,10305.3
6-25-2020,10288.9
6-26-2020,10383
6-29-2020,10312.4
6-30-2020,10302.1
7-1-2020,10430.05
7-2-2020,10551.7
7-3-2020,10607.35
7-6-2020,10763.65
7-7-2020,10799.65
7-8-2020,10705.75
7-9-2020,10813.45
7-10-2020,10768.05
7-13-2020,10802.7
7-14-2020,10607.35
,
,
,
,
7-21-2020,11162.25
7-22-2020,11132.6
7-23-2020,11215.45
7-24-2020,11194.15
7-27-2020,11131.8
7-28-2020,11300.55
7-29-2020,11202.85
7-30-2020,11102.15
7-31-2020,11073.45
8-3-2020,10891.6
8-4-2020,11095.25
8-5-2020,11101.65
8-6-2020,11200.15
8-7-2020,11214.05
8-10-2020,11270.15
8-11-2020,11322.5
8-12-2020,11308.4
8-13-2020,11300.45
8-14-2020,11178.4
8-17-2020,11247.1
8-18-2020,11385.35
8-19-2020,11408.4
8-20-2020,11312.2
8-21-2020,11371.6
8-24-2020,11466.45
8-25-2020,11472.25
8-26-2020,11549.6
8-27-2020,11559.25
8-28-2020,11647.6
8-31-2020,11387.5
9-1-2020,11470.25
9-2-2020,11535
9-3-2020,11527.45
9-4-2020,11333.85
9-7-2020,11355.05
9-8-2020,11317.35
9-9-2020,11278
9-10-2020,11449.25
9-11-2020,11464.45
9-14-2020,11440.05
9-15-2020,11521.8
9-16-2020,11604.55
9-17-2020,11516.1
9-18-2020,11504.95
9-21-2020,11250.55
9-22-2020,11153.65
9-23-2020,11131.85
9-24-2020,10805.55
9-25-2020,11050.25
9-28-2020,11227.55
9-29-2020,11222.4
9-30-2020,11247.55
10-1-2020,11416.95
10-5-2020,11503.35
10-6-2020,11662.4
10-7-2020,11738.85
10-8-2020,11834.6
10-9-2020,11914.2
10-12-2020,11930.95
10-13-2020,11934.5
10-14-2020,11971.05
10-15-2020,11680.35
10-16-2020,11762.45
10-19-2020,11873.05
10-20-2020,11896.8
10-21-2020,11937.65
10-22-2020,11896.45
10-23-2020,11930.35
10-26-2020,11767.75
10-27-2020,11889.4
10-28-2020,11729.6
10-29-2020,11670.8
10-30-2020,11642.4
11-2-2020,11669.15
11-3-2020,11813.5
11-4-2020,11908.5
11-5-2020,12120.3
11-6-2020,12263.55
11-9-2020,12461.05
11-10-2020,12631.1
11-11-2020,12749.15
11-12-2020,12690.8
11-13-2020,12719.95
11-14-2020,12780.25
11-17-2020,12874.2
11-18-2020,12938.25
11-19-2020,12771.7
11-20-2020,12859.05
11-23-2020,12926.45
11-24-2020,13055.15
11-25-2020,12858.4
11-26-2020,12987
11-27-2020,12968.95
12-1-2020,13109.05
12-2-2020,13113.75
12-3-2020,13133.9
12-4-2020,13258.55
12-7-2020,13355.75
12-8-2020,13392.95
12-9-2020,13529.1
12-10-2020,13478.3
12-11-2020,13513.85
12-14-2020,13558.15
12-15-2020,13567.85
12-16-2020,13682.7
12-17-2020,13740.7
12-18-2020,13760.55
12-21-2020,13328.4
12-22-2020,13466.3
12-23-2020,13601.1
12-24-2020,13749.25
12-28-2020,13873.2
12-29-2020,13932.6
12-30-2020,13981.95
12-31-2020,13981.75
